,acousticness,added_at,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,trackName,track_href,type,uri,valence
472,0.183,2016-09-13T20:29:00Z,https://api.spotify.com/v1/audio-analysis/4F9jpNQDKRFoyM4Ebpni6S,0.428,207519,0.724,4F9jpNQDKRFoyM4Ebpni6S,0.000136,11,0.251,-7.264,0,0.0434,146.917,4,Amadeus,https://api.spotify.com/v1/tracks/4F9jpNQDKRFoyM4Ebpni6S,audio_features,spotify:track:4F9jpNQDKRFoyM4Ebpni6S,0.184
473,0.436,2015-12-08T01:51:30Z,https://api.spotify.com/v1/audio-analysis/0z8yrlXSjnI29Rv30RssNI,0.733,190999,0.777,0z8yrlXSjnI29Rv30RssNI,0.0716,11,0.102,-7.076,0,0.0347,119.996,4,Shots - Broiler Remix,https://api.spotify.com/v1/tracks/0z8yrlXSjnI29Rv30RssNI,audio_features,spotify:track:0z8yrlXSjnI29Rv30RssNI,0.583
474,0.178,2017-08-15T04:30:58Z,https://api.spotify.com/v1/audio-analysis/6vWk151OrbHfKe4D6Z6tdV,0.376,242012,0.723,6vWk151OrbHfKe4D6Z6tdV,0.0,7,0.0815,-2.951,1,0.046,84.146,4,Crawl Outta Love,https://api.spotify.com/v1/tracks/6vWk151OrbHfKe4D6Z6tdV,audio_features,spotify:track:6vWk151OrbHfKe4D6Z6tdV,0.167
475,0.0124,2017-06-03T19:08:51Z,https://api.spotify.com/v1/audio-analysis/11EDhDAVDtGPoSar6ootYA,0.695,221206,0.788,11EDhDAVDtGPoSar6ootYA,2.2e-05,11,0.205,-4.79,1,0.0592,109.985,4,Strangers,https://api.spotify.com/v1/tracks/11EDhDAVDtGPoSar6ootYA,audio_features,spotify:track:11EDhDAVDtGPoSar6ootYA,0.278
476,0.00399,2016-08-11T12:20:21Z,https://api.spotify.com/v1/audio-analysis/4XuK9jJP3mpYBq5qf68vfF,0.403,173161,0.551,4XuK9jJP3mpYBq5qf68vfF,1.24e-05,11,0.528,-5.615,0,0.0611,75.704,4,Arigato,https://api.spotify.com/v1/tracks/4XuK9jJP3mpYBq5qf68vfF,audio_features,spotify:track:4XuK9jJP3mpYBq5qf68vfF,0.315
477,0.00743,2015-10-16T02:03:46Z,https://api.spotify.com/v1/audio-analysis/1O250RrQhLtcQnu8MJzNfb,0.705,169640,0.657,1O250RrQhLtcQnu8MJzNfb,0.0,10,0.603,-5.872,0,0.21,94.827,4,The Real Thing,https://api.spotify.com/v1/tracks/1O250RrQhLtcQnu8MJzNfb,audio_features,spotify:track:1O250RrQhLtcQnu8MJzNfb,0.848
478,0.135,2017-09-11T20:07:14Z,https://api.spotify.com/v1/audio-analysis/1KZrUPMciRaJNDRtTVgokL,0.561,261531,0.473,1KZrUPMciRaJNDRtTVgokL,0.536,5,0.139,-9.797,1,0.0368,177.113,4,Blueblack,https://api.spotify.com/v1/tracks/1KZrUPMciRaJNDRtTVgokL,audio_features,spotify:track:1KZrUPMciRaJNDRtTVgokL,0.17
479,0.633,2016-08-06T01:46:08Z,https://api.spotify.com/v1/audio-analysis/5pLpkaIRobcvPnUmclNv6o,0.599,180120,0.36,5pLpkaIRobcvPnUmclNv6o,5.44e-05,5,0.0849,-10.347,0,0.032,130.029,4,Technicolour Beat,https://api.spotify.com/v1/tracks/5pLpkaIRobcvPnUmclNv6o,audio_features,spotify:track:5pLpkaIRobcvPnUmclNv6o,0.0956
480,0.92,2015-11-11T21:29:48Z,https://api.spotify.com/v1/audio-analysis/4oeRfmp9XpKWym6YD1WvBP,0.697,148707,0.298,4oeRfmp9XpKWym6YD1WvBP,0.0,0,0.0874,-7.635,1,0.0551,134.216,4,You and I,https://api.spotify.com/v1/tracks/4oeRfmp9XpKWym6YD1WvBP,audio_features,spotify:track:4oeRfmp9XpKWym6YD1WvBP,0.509
481,0.882,2016-08-19T04:50:57Z,https://api.spotify.com/v1/audio-analysis/0Mf6WhWLfOpzOxacvbcboj,0.376,296053,0.521,0Mf6WhWLfOpzOxacvbcboj,0.0043,0,0.188,-6.994,0,0.0736,66.964,4,rock + roll,https://api.spotify.com/v1/tracks/0Mf6WhWLfOpzOxacvbcboj,audio_features,spotify:track:0Mf6WhWLfOpzOxacvbcboj,0.411
482,0.18,2016-09-09T17:57:33Z,https://api.spotify.com/v1/audio-analysis/1oxOiOjsi7plNOZEhoPLPj,0.727,206493,0.768,1oxOiOjsi7plNOZEhoPLPj,0.0,1,0.204,-4.849,1,0.068,120.047,4,Good Grief,https://api.spotify.com/v1/tracks/1oxOiOjsi7plNOZEhoPLPj,audio_features,spotify:track:1oxOiOjsi7plNOZEhoPLPj,0.89
483,0.00134,2016-09-29T15:57:57Z,https://api.spotify.com/v1/audio-analysis/0Q3SC6kEhxYagDP3bFe5K9,0.686,243380,0.888,0Q3SC6kEhxYagDP3bFe5K9,0.000689,1,0.0736,-3.348,1,0.0857,142.015,4,Keep It Mello (feat. Omar LinX),https://api.spotify.com/v1/tracks/0Q3SC6kEhxYagDP3bFe5K9,audio_features,spotify:track:0Q3SC6kEhxYagDP3bFe5K9,0.108
484,0.63,2018-01-19T19:19:18Z,https://api.spotify.com/v1/audio-analysis/3jZihewg1kioufCyUKhm7w,0.699,196701,0.455,3jZihewg1kioufCyUKhm7w,0.0,8,0.368,-9.578,1,0.141,96.996,4,gold,https://api.spotify.com/v1/tracks/3jZihewg1kioufCyUKhm7w,audio_features,spotify:track:3jZihewg1kioufCyUKhm7w,0.624
485,0.531,2015-12-18T06:03:20Z,https://api.spotify.com/v1/audio-analysis/16Lt4xHuWNaMX9JNzEpq9n,0.541,268360,0.455,16Lt4xHuWNaMX9JNzEpq9n,8.71e-05,1,0.0689,-7.305,1,0.0306,119.985,4,Talk,https://api.spotify.com/v1/tracks/16Lt4xHuWNaMX9JNzEpq9n,audio_features,spotify:track:16Lt4xHuWNaMX9JNzEpq9n,0.169
486,0.00594,2016-05-09T05:54:44Z,https://api.spotify.com/v1/audio-analysis/4l94386YhnCzduk44xzFRx,0.547,170960,0.848,4l94386YhnCzduk44xzFRx,0.0,2,0.0743,-5.622,1,0.068,128.987,4,Back To You,https://api.spotify.com/v1/tracks/4l94386YhnCzduk44xzFRx,audio_features,spotify:track:4l94386YhnCzduk44xzFRx,0.393
487,0.0771,2016-06-08T05:11:20Z,https://api.spotify.com/v1/audio-analysis/5WQs3bkdDnnRoAq4Kqn4R0,0.747,211435,0.761,5WQs3bkdDnnRoAq4Kqn4R0,9.18e-05,9,0.0876,-7.072,1,0.0344,125.518,4,Spits on Girls,https://api.spotify.com/v1/tracks/5WQs3bkdDnnRoAq4Kqn4R0,audio_features,spotify:track:5WQs3bkdDnnRoAq4Kqn4R0,0.778
488,0.175,2017-07-14T20:22:29Z,https://api.spotify.com/v1/audio-analysis/1ZQwftFvuyrHrl41HA9dOC,0.442,211573,0.773,1ZQwftFvuyrHrl41HA9dOC,0.00235,3,0.172,-4.226,1,0.0453,95.564,4,Ultralife,https://api.spotify.com/v1/tracks/1ZQwftFvuyrHrl41HA9dOC,audio_features,spotify:track:1ZQwftFvuyrHrl41HA9dOC,0.473
489,0.0131,2016-05-03T21:22:56Z,https://api.spotify.com/v1/audio-analysis/4yqXZ2xYWKU2zUNkXTLN8p,0.686,235122,0.768,4yqXZ2xYWKU2zUNkXTLN8p,0.0126,11,0.0923,-5.462,1,0.0303,109.994,4,Best Thing (feat. Gavrielle),https://api.spotify.com/v1/tracks/4yqXZ2xYWKU2zUNkXTLN8p,audio_features,spotify:track:4yqXZ2xYWKU2zUNkXTLN8p,0.139
490,0.105,2017-06-03T19:08:47Z,https://api.spotify.com/v1/audio-analysis/7i2DJ88J7jQ8K7zqFX2fW8,0.658,214802,0.588,7i2DJ88J7jQ8K7zqFX2fW8,1.28e-06,6,0.125,-4.902,0,0.0367,110.075,4,Now Or Never,https://api.spotify.com/v1/tracks/7i2DJ88J7jQ8K7zqFX2fW8,audio_features,spotify:track:7i2DJ88J7jQ8K7zqFX2fW8,0.434
491,0.00206,2015-08-23T18:03:39Z,https://api.spotify.com/v1/audio-analysis/4nnHOJqInr9r8c7RxuiT9j,0.582,243520,0.761,4nnHOJqInr9r8c7RxuiT9j,0.000772,0,0.0991,-7.24,1,0.0306,132.161,4,Crystals,https://api.spotify.com/v1/tracks/4nnHOJqInr9r8c7RxuiT9j,audio_features,spotify:track:4nnHOJqInr9r8c7RxuiT9j,0.338
492,0.0883,2014-08-19T01:33:04Z,https://api.spotify.com/v1/audio-analysis/7GJClzimvMSghjcrKxuf1M,0.714,200720,0.451,7GJClzimvMSghjcrKxuf1M,0.0,5,0.108,-8.268,1,0.0276,127.787,4,Budapest,https://api.spotify.com/v1/tracks/7GJClzimvMSghjcrKxuf1M,audio_features,spotify:track:7GJClzimvMSghjcrKxuf1M,0.406
493,0.903,2016-08-30T14:22:59Z,https://api.spotify.com/v1/audio-analysis/787XwZsDQ9UwNeqUUGuJ2u,0.614,219355,0.302,787XwZsDQ9UwNeqUUGuJ2u,4.03e-05,2,0.136,-14.469,1,0.0304,93.013,4,Wake Up,https://api.spotify.com/v1/tracks/787XwZsDQ9UwNeqUUGuJ2u,audio_features,spotify:track:787XwZsDQ9UwNeqUUGuJ2u,0.383
494,0.0372,2014-09-17T18:28:07Z,https://api.spotify.com/v1/audio-analysis/13P5rwmk2EsoFRIz9UCeh9,0.719,237627,0.671,13P5rwmk2EsoFRIz9UCeh9,8.21e-06,8,0.12,-6.279,1,0.0336,130.027,4,Cool Kids,https://api.spotify.com/v1/tracks/13P5rwmk2EsoFRIz9UCeh9,audio_features,spotify:track:13P5rwmk2EsoFRIz9UCeh9,0.786
495,0.0242,2015-10-25T21:26:40Z,https://api.spotify.com/v1/audio-analysis/6liNJDyWJjyHAgDnAX95bw,0.596,249382,0.827,6liNJDyWJjyHAgDnAX95bw,0.0,5,0.0958,-4.402,1,0.0372,115.034,4,Fire and the Flood,https://api.spotify.com/v1/tracks/6liNJDyWJjyHAgDnAX95bw,audio_features,spotify:track:6liNJDyWJjyHAgDnAX95bw,0.329
496,0.0231,2015-09-21T14:45:46Z,https://api.spotify.com/v1/audio-analysis/1w9ta1CvXlJPRXh6Py2Mto,0.314,216176,0.649,1w9ta1CvXlJPRXh6Py2Mto,0.0,11,0.136,-4.679,0,0.045,113.096,4,What Kind Of Man,https://api.spotify.com/v1/tracks/1w9ta1CvXlJPRXh6Py2Mto,audio_features,spotify:track:1w9ta1CvXlJPRXh6Py2Mto,0.173
497,0.0406,2016-06-01T15:01:53Z,https://api.spotify.com/v1/audio-analysis/3plObiLiSHIEZoAu8eYMgb,0.62,199120,0.854,3plObiLiSHIEZoAu8eYMgb,0.0,11,0.0853,-6.492,1,0.0499,99.98,4,Back Home,https://api.spotify.com/v1/tracks/3plObiLiSHIEZoAu8eYMgb,audio_features,spotify:track:3plObiLiSHIEZoAu8eYMgb,0.61
498,0.692,2014-07-29T16:43:07Z,https://api.spotify.com/v1/audio-analysis/3W2G2Bwt9UAM0sgUVhOC6E,0.439,212787,0.313,3W2G2Bwt9UAM0sgUVhOC6E,5.62e-06,2,0.0464,-10.122,0,0.0291,145.899,4,The One That Got Away,https://api.spotify.com/v1/tracks/3W2G2Bwt9UAM0sgUVhOC6E,audio_features,spotify:track:3W2G2Bwt9UAM0sgUVhOC6E,0.243
499,0.569,2015-09-21T01:18:27Z,https://api.spotify.com/v1/audio-analysis/6x7cIQasnHCUTYsldLQxGY,0.35,226429,0.909,6x7cIQasnHCUTYsldLQxGY,0.0,5,0.111,-4.871,0,0.359,183.017,4,Notion (feat. EDEN),https://api.spotify.com/v1/tracks/6x7cIQasnHCUTYsldLQxGY,audio_features,spotify:track:6x7cIQasnHCUTYsldLQxGY,0.0538
500,0.127,2017-01-08T18:54:38Z,https://api.spotify.com/v1/audio-analysis/45iMRHmfLZu3yjdZ8P5e3t,0.672,202194,0.642,45iMRHmfLZu3yjdZ8P5e3t,0.0,5,0.137,-4.552,1,0.0461,123.984,4,Weak,https://api.spotify.com/v1/tracks/45iMRHmfLZu3yjdZ8P5e3t,audio_features,spotify:track:45iMRHmfLZu3yjdZ8P5e3t,0.656
501,0.836,2017-12-19T02:06:50Z,https://api.spotify.com/v1/audio-analysis/3VuLFnOmk8EjVyehCJfzhT,0.543,239772,0.333,3VuLFnOmk8EjVyehCJfzhT,0.0,2,0.097,-5.038,1,0.036,121.168,4,Feel Good (feat. Daya) - Acoustic,https://api.spotify.com/v1/tracks/3VuLFnOmk8EjVyehCJfzhT,audio_features,spotify:track:3VuLFnOmk8EjVyehCJfzhT,0.231
502,0.0815,2014-11-06T18:51:12Z,https://api.spotify.com/v1/audio-analysis/2AGP16NS5LsvnskU9PdafD,0.26,170067,0.823,2AGP16NS5LsvnskU9PdafD,0.00223,4,0.204,-6.216,0,0.069,78.772,4,Warriors,https://api.spotify.com/v1/tracks/2AGP16NS5LsvnskU9PdafD,audio_features,spotify:track:2AGP16NS5LsvnskU9PdafD,0.307
503,0.287,2016-03-31T04:02:32Z,https://api.spotify.com/v1/audio-analysis/2vDT1uU6hZgdp3PbWGr0Xy,0.765,237300,0.473,2vDT1uU6hZgdp3PbWGr0Xy,0.0,10,0.391,-5.829,1,0.0514,119.992,4,7 Years,https://api.spotify.com/v1/tracks/2vDT1uU6hZgdp3PbWGr0Xy,audio_features,spotify:track:2vDT1uU6hZgdp3PbWGr0Xy,0.34
504,0.0643,2016-04-27T06:07:53Z,https://api.spotify.com/v1/audio-analysis/16IE739PBfVB4aEfqoZbHS,0.484,218117,0.791,16IE739PBfVB4aEfqoZbHS,0.0,4,0.115,-5.105,0,0.0783,171.944,4,Smoke,https://api.spotify.com/v1/tracks/16IE739PBfVB4aEfqoZbHS,audio_features,spotify:track:16IE739PBfVB4aEfqoZbHS,0.422
505,0.31,2017-03-18T20:58:24Z,https://api.spotify.com/v1/audio-analysis/7xpuY51bE32zqtHdxk4ep7,0.668,166736,0.605,7xpuY51bE32zqtHdxk4ep7,0.000117,9,0.101,-8.904,0,0.0384,99.975,4,Friends (Under the Influence),https://api.spotify.com/v1/tracks/7xpuY51bE32zqtHdxk4ep7,audio_features,spotify:track:7xpuY51bE32zqtHdxk4ep7,0.429
506,0.146,2016-04-12T02:17:16Z,https://api.spotify.com/v1/audio-analysis/6ZT8IQupnDF9yoXSfddZSv,0.807,212870,0.485,6ZT8IQupnDF9yoXSfddZSv,0.19,3,0.111,-10.631,0,0.04,115.017,4,Fever,https://api.spotify.com/v1/tracks/6ZT8IQupnDF9yoXSfddZSv,audio_features,spotify:track:6ZT8IQupnDF9yoXSfddZSv,0.196
507,0.109,2016-07-11T18:13:14Z,https://api.spotify.com/v1/audio-analysis/1IEm7Ou5jZXbYU4Fa40hUg,0.683,204746,0.781,1IEm7Ou5jZXbYU4Fa40hUg,8.39e-05,9,0.114,-7.236,1,0.0532,124.982,4,Excited Eyes,https://api.spotify.com/v1/tracks/1IEm7Ou5jZXbYU4Fa40hUg,audio_features,spotify:track:1IEm7Ou5jZXbYU4Fa40hUg,0.724
508,0.445,2017-07-14T20:22:29Z,https://api.spotify.com/v1/audio-analysis/0cQ5y2ycYOR7KrMG752t8Q,0.582,204933,0.65,0cQ5y2ycYOR7KrMG752t8Q,0.000114,0,0.515,-6.767,1,0.0483,108.021,4,Solo,https://api.spotify.com/v1/tracks/0cQ5y2ycYOR7KrMG752t8Q,audio_features,spotify:track:0cQ5y2ycYOR7KrMG752t8Q,0.33
509,0.041,2016-06-22T21:26:20Z,https://api.spotify.com/v1/audio-analysis/1UXtv4o9ZJrxOkTGiHa3FL,0.689,172382,0.727,1UXtv4o9ZJrxOkTGiHa3FL,0.0,5,0.133,-7.207,0,0.209,78.014,4,Xoxo (feat. Joint Inc),https://api.spotify.com/v1/tracks/1UXtv4o9ZJrxOkTGiHa3FL,audio_features,spotify:track:1UXtv4o9ZJrxOkTGiHa3FL,0.723
510,0.0296,2015-10-23T07:16:40Z,https://api.spotify.com/v1/audio-analysis/4hkAO5HepzonUEJkXUT6e5,0.66,217884,0.812,4hkAO5HepzonUEJkXUT6e5,0.0,10,0.191,-4.902,1,0.0569,80.708,4,Hold Each Other,https://api.spotify.com/v1/tracks/4hkAO5HepzonUEJkXUT6e5,audio_features,spotify:track:4hkAO5HepzonUEJkXUT6e5,0.518
511,0.163,2016-05-20T15:22:23Z,https://api.spotify.com/v1/audio-analysis/66IbpxevyvJiYcN52SZEOT,0.389,203747,0.802,66IbpxevyvJiYcN52SZEOT,6.71e-05,9,0.0946,-4.201,0,0.0677,83.553,4,Demons,https://api.spotify.com/v1/tracks/66IbpxevyvJiYcN52SZEOT,audio_features,spotify:track:66IbpxevyvJiYcN52SZEOT,0.505
512,0.00541,2015-03-04T23:03:09Z,https://api.spotify.com/v1/audio-analysis/7uvYp5crr7lPh9T4zyMHfQ,0.614,231093,0.769,7uvYp5crr7lPh9T4zyMHfQ,0.0919,8,0.287,-7.429,1,0.0344,136.047,4,Night Sky,https://api.spotify.com/v1/tracks/7uvYp5crr7lPh9T4zyMHfQ,audio_features,spotify:track:7uvYp5crr7lPh9T4zyMHfQ,0.386
513,0.00051,2016-04-27T04:19:56Z,https://api.spotify.com/v1/audio-analysis/21ET3stNQckqgAv31J6qUY,0.426,284093,0.897,21ET3stNQckqgAv31J6qUY,3.36e-05,11,0.0857,-5.159,0,0.0872,151.96,4,Too Many Faces,https://api.spotify.com/v1/tracks/21ET3stNQckqgAv31J6qUY,audio_features,spotify:track:21ET3stNQckqgAv31J6qUY,0.318
514,0.000217,2015-01-18T21:49:26Z,https://api.spotify.com/v1/audio-analysis/0vu0lY3Aj1DXAEDxvOSKuB,0.617,283907,0.865,0vu0lY3Aj1DXAEDxvOSKuB,0.000909,9,0.297,-5.088,0,0.0366,119.997,4,Stand Up,https://api.spotify.com/v1/tracks/0vu0lY3Aj1DXAEDxvOSKuB,audio_features,spotify:track:0vu0lY3Aj1DXAEDxvOSKuB,0.367
515,0.346,2015-09-25T17:33:33Z,https://api.spotify.com/v1/audio-analysis/56UJACMXb24lALwYyVNokb,0.586,219047,0.681,56UJACMXb24lALwYyVNokb,0.0,6,0.128,-5.876,0,0.0409,105.362,4,High Enough To Carry You Over,https://api.spotify.com/v1/tracks/56UJACMXb24lALwYyVNokb,audio_features,spotify:track:56UJACMXb24lALwYyVNokb,0.3
516,0.0516,2014-09-02T22:31:39Z,https://api.spotify.com/v1/audio-analysis/5whgXDGk9qpDMTZStyejg7,0.647,214160,0.792,5whgXDGk9qpDMTZStyejg7,5.94e-06,2,0.0763,-3.993,1,0.0314,117.981,4,Waves,https://api.spotify.com/v1/tracks/5whgXDGk9qpDMTZStyejg7,audio_features,spotify:track:5whgXDGk9qpDMTZStyejg7,0.561
517,0.0548,2017-04-17T19:56:27Z,https://api.spotify.com/v1/audio-analysis/6dTtHp41q4sNdAxOR8oUaT,0.626,176948,0.728,6dTtHp41q4sNdAxOR8oUaT,0.000694,6,0.12,-4.304,0,0.173,159.799,4,Bloodstain - Galantis Remix,https://api.spotify.com/v1/tracks/6dTtHp41q4sNdAxOR8oUaT,audio_features,spotify:track:6dTtHp41q4sNdAxOR8oUaT,0.558
518,0.0429,2016-08-16T14:16:31Z,https://api.spotify.com/v1/audio-analysis/5tEpnGqXId2Tb4f5gDOoTc,0.61,184000,0.69,5tEpnGqXId2Tb4f5gDOoTc,6.76e-05,2,0.166,-2.656,0,0.091,179.944,4,Can't Hide,https://api.spotify.com/v1/tracks/5tEpnGqXId2Tb4f5gDOoTc,audio_features,spotify:track:5tEpnGqXId2Tb4f5gDOoTc,0.318
519,0.00272,2015-11-01T17:10:00Z,https://api.spotify.com/v1/audio-analysis/4yNoaxUJjnP50AXYoAZx4S,0.493,235276,0.865,4yNoaxUJjnP50AXYoAZx4S,0.276,11,0.107,-4.672,0,0.0609,150.003,4,Emotional,https://api.spotify.com/v1/tracks/4yNoaxUJjnP50AXYoAZx4S,audio_features,spotify:track:4yNoaxUJjnP50AXYoAZx4S,0.43
520,0.0501,2015-10-21T06:21:00Z,https://api.spotify.com/v1/audio-analysis/1XnBI56KASCBBp2NhNw7vg,0.392,205040,0.628,1XnBI56KASCBBp2NhNw7vg,0.0,0,0.674,-6.732,1,0.0323,89.101,4,Synthesizers,https://api.spotify.com/v1/tracks/1XnBI56KASCBBp2NhNw7vg,audio_features,spotify:track:1XnBI56KASCBBp2NhNw7vg,0.436
521,0.158,2017-09-22T17:08:50Z,https://api.spotify.com/v1/audio-analysis/4d42YQbGZxwYq7YZiCkTDb,0.173,305571,0.717,4d42YQbGZxwYq7YZiCkTDb,0.000417,1,0.089,-4.292,0,0.0475,183.745,5,Needed You,https://api.spotify.com/v1/tracks/4d42YQbGZxwYq7YZiCkTDb,audio_features,spotify:track:4d42YQbGZxwYq7YZiCkTDb,0.317
522,0.0107,2016-10-11T19:21:27Z,https://api.spotify.com/v1/audio-analysis/3WPGPL662IFBb1JaKiO9yh,0.552,242000,0.537,3WPGPL662IFBb1JaKiO9yh,8.65e-06,6,0.261,-5.742,0,0.0405,134.964,4,One More Drink,https://api.spotify.com/v1/tracks/3WPGPL662IFBb1JaKiO9yh,audio_features,spotify:track:3WPGPL662IFBb1JaKiO9yh,0.183
523,0.107,2017-03-17T15:15:54Z,https://api.spotify.com/v1/audio-analysis/3xkjuaUsm1epmKHuHtJDhU,0.642,325223,0.659,3xkjuaUsm1epmKHuHtJDhU,0.131,9,0.114,-10.951,1,0.0354,120.034,4,Despite All,https://api.spotify.com/v1/tracks/3xkjuaUsm1epmKHuHtJDhU,audio_features,spotify:track:3xkjuaUsm1epmKHuHtJDhU,0.335
524,0.0189,2015-04-30T01:21:53Z,https://api.spotify.com/v1/audio-analysis/2YhTaUiQ0m5QMwaRDEP1TV,0.655,188493,0.632,2YhTaUiQ0m5QMwaRDEP1TV,0.0,2,0.0722,-4.802,1,0.0489,120.113,4,Tear In My Heart,https://api.spotify.com/v1/tracks/2YhTaUiQ0m5QMwaRDEP1TV,audio_features,spotify:track:2YhTaUiQ0m5QMwaRDEP1TV,0.447
525,0.000799,2017-09-03T16:14:25Z,https://api.spotify.com/v1/audio-analysis/5vFshmrfuOng89bVtW33J9,0.358,244573,0.549,5vFshmrfuOng89bVtW33J9,0.00503,11,0.22,-7.843,0,0.0693,130.733,4,The Sky Is A Neighborhood,https://api.spotify.com/v1/tracks/5vFshmrfuOng89bVtW33J9,audio_features,spotify:track:5vFshmrfuOng89bVtW33J9,0.533
526,0.389,2015-09-17T07:03:07Z,https://api.spotify.com/v1/audio-analysis/2SqLkcztfDC9xtMt3zW9ow,0.575,145707,0.707,2SqLkcztfDC9xtMt3zW9ow,0.00262,11,0.144,-6.31,0,0.0332,139.993,4,Never Come Down,https://api.spotify.com/v1/tracks/2SqLkcztfDC9xtMt3zW9ow,audio_features,spotify:track:2SqLkcztfDC9xtMt3zW9ow,0.208
527,0.601,2015-12-14T23:36:50Z,https://api.spotify.com/v1/audio-analysis/6SKxFRmO61bGvVYI6fbwvG,0.732,177058,0.483,6SKxFRmO61bGvVYI6fbwvG,0.0,8,0.106,-7.333,1,0.0784,141.836,4,Built It up (feat. Jackson Breit),https://api.spotify.com/v1/tracks/6SKxFRmO61bGvVYI6fbwvG,audio_features,spotify:track:6SKxFRmO61bGvVYI6fbwvG,0.518
528,0.0354,2016-08-15T19:11:21Z,https://api.spotify.com/v1/audio-analysis/0t2s6ruFK1EBrmj8s3r0j0,0.48,215644,0.842,0t2s6ruFK1EBrmj8s3r0j0,0.00206,7,0.0954,-4.703,1,0.0473,175.163,4,Vandal,https://api.spotify.com/v1/tracks/0t2s6ruFK1EBrmj8s3r0j0,audio_features,spotify:track:0t2s6ruFK1EBrmj8s3r0j0,0.122
529,0.589,2016-11-27T08:13:49Z,https://api.spotify.com/v1/audio-analysis/7Jp0SC1X5eAu0rOw56x53M,0.663,222746,0.495,7Jp0SC1X5eAu0rOw56x53M,0.0,5,0.116,-8.188,1,0.0395,126.081,4,Cheap Hotel,https://api.spotify.com/v1/tracks/7Jp0SC1X5eAu0rOw56x53M,audio_features,spotify:track:7Jp0SC1X5eAu0rOw56x53M,0.0677
530,0.137,2017-07-01T19:49:29Z,https://api.spotify.com/v1/audio-analysis/0bPSRn4crnh5f1JhELPlyL,0.685,272813,0.9,0bPSRn4crnh5f1JhELPlyL,0.0,5,0.2,-4.626,0,0.151,111.991,4,I Know A Place,https://api.spotify.com/v1/tracks/0bPSRn4crnh5f1JhELPlyL,audio_features,spotify:track:0bPSRn4crnh5f1JhELPlyL,0.779
531,0.047,2014-08-03T04:55:10Z,https://api.spotify.com/v1/audio-analysis/6fDppxd3UJGF8j9bRe2RVX,0.595,223640,0.723,6fDppxd3UJGF8j9bRe2RVX,0.0286,7,0.0995,-8.256,1,0.0349,108.043,1,Mess Is Mine,https://api.spotify.com/v1/tracks/6fDppxd3UJGF8j9bRe2RVX,audio_features,spotify:track:6fDppxd3UJGF8j9bRe2RVX,0.272
532,0.0599,2018-02-19T03:47:23Z,https://api.spotify.com/v1/audio-analysis/3kE3u6ZqtcNbebDOD5RcIe,0.7,199385,0.611,3kE3u6ZqtcNbebDOD5RcIe,0.0,0,0.255,-5.938,1,0.0511,129.981,4,Us,https://api.spotify.com/v1/tracks/3kE3u6ZqtcNbebDOD5RcIe,audio_features,spotify:track:3kE3u6ZqtcNbebDOD5RcIe,0.258
533,0.0183,2016-06-14T03:24:46Z,https://api.spotify.com/v1/audio-analysis/2ZyuwVvV6Z3XJaXIFbspeE,0.741,188493,0.627,2ZyuwVvV6Z3XJaXIFbspeE,0.0,1,0.0909,-4.816,0,0.0894,108.016,4,Wild Things,https://api.spotify.com/v1/tracks/2ZyuwVvV6Z3XJaXIFbspeE,audio_features,spotify:track:2ZyuwVvV6Z3XJaXIFbspeE,0.708
534,0.684,2014-09-17T04:57:11Z,https://api.spotify.com/v1/audio-analysis/6Bj6CdIxDsBIQjDPsElCTs,0.644,221161,0.478,6Bj6CdIxDsBIQjDPsElCTs,0.0,11,0.107,-9.329,1,0.0263,95.969,4,Little Numbers - Acoustic Version,https://api.spotify.com/v1/tracks/6Bj6CdIxDsBIQjDPsElCTs,audio_features,spotify:track:6Bj6CdIxDsBIQjDPsElCTs,0.829
535,0.0732,2016-12-29T05:25:07Z,https://api.spotify.com/v1/audio-analysis/6nLctpnQJiPTxkaSgbPKiw,0.509,221274,0.729,6nLctpnQJiPTxkaSgbPKiw,2.73e-05,1,0.233,-4.773,1,0.0343,127.871,4,Together,https://api.spotify.com/v1/tracks/6nLctpnQJiPTxkaSgbPKiw,audio_features,spotify:track:6nLctpnQJiPTxkaSgbPKiw,0.196
536,0.193,2017-01-29T23:31:24Z,https://api.spotify.com/v1/audio-analysis/4jQdq2hql3n64VySrmR8Ro,0.745,218961,0.411,4jQdq2hql3n64VySrmR8Ro,8.43e-06,11,0.224,-9.625,0,0.0429,118.993,4,Molino,https://api.spotify.com/v1/tracks/4jQdq2hql3n64VySrmR8Ro,audio_features,spotify:track:4jQdq2hql3n64VySrmR8Ro,0.187
537,0.195,2017-01-29T02:31:22Z,https://api.spotify.com/v1/audio-analysis/3DK6m7It6Pw857FcQftMds,0.552,547733,0.577,3DK6m7It6Pw857FcQftMds,0.00257,1,0.527,-3.724,0,0.0725,86.966,4,Runaway,https://api.spotify.com/v1/tracks/3DK6m7It6Pw857FcQftMds,audio_features,spotify:track:3DK6m7It6Pw857FcQftMds,0.107
